branch_id,brand,branch,bill_no,fact_no,session_no,table,seat_no,waiter,people_no,pay_type,disc_type,open_time,date,bill_time,bill_date,printed,posted,total,received,taxes,auto_grat,login_ref,cash_draw,sale_type,sale_area,acc_posted,discount,dollardisc,taxable,prt_time,prt_date,disc_pct,hidden,tax_table,account_no,rev_center,phone,cust_id,phone_id,gratovrpct,gratovramt,note,sls_name,cash_back,trans_id,start_stn,settle_stn,waiter0,send_time,assg_time,tray_ref,notaxamt,retn_time,address_id,addr_mode,advconvert,ready_time,dlv_time
11,Manam,Manam Greenhills,15962,0.0,0.0,0,0,101112,0,1,<NA>,09:13:36.947,2025-08-01,09:13:36.947,2025-08-01,True,False,0.0,0.0,0.0,0.0,0,1,ZR-TRAINING,1,False,0.0,0,False,09:13:36.947,2025-08-01,0.0,False,1,0.0,ZR-TRAINING,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15962,0,0,0,09:13:36.947,0.0,1,0,0.0,0,0,0,09:13:36.947,09:13:36.947
11,Manam,Manam Greenhills,15963,0.0,0.0,0,0,101112,0,12,<NA>,10:44:04.457,2025-08-01,10:44:04.457,2025-08-01,True,False,1370.0,1370.0,263.79,0.0,0,1,GRABFOOD,1,False,0.0,0,False,10:44:04.457,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15963,0,0,0,10:44:04.457,0.0,1,0,0.0,0,0,0,10:44:04.457,10:44:04.457
11,Manam,Manam Greenhills,15964,0.0,0.0,0,0,101112,0,12,<NA>,10:46:15.76,2025-08-01,10:46:15.76,2025-08-01,True,False,1370.0,1370.0,262.72,0.0,0,1,GRABFOOD,1,False,0.0,0,False,10:46:15.76,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15964,0,0,0,10:46:15.76,0.0,1,0,0.0,0,0,0,10:46:15.76,10:46:15.76
11,Manam,Manam Greenhills,15965,0.0,0.0,0,0,101112,0,12,GRABPWD 60,10:49:50.78,2025-08-01,10:49:50.78,2025-08-01,True,False,440.0,440.0,40.71,0.0,0,1,GRABFOOD,1,False,60.0,0,False,10:49:50.78,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15965,0,0,0,10:49:50.78,0.0,1,0,0.0,0,0,0,10:49:50.78,10:49:50.78
11,Manam,Manam Greenhills,15966,0.0,0.0,0,0,101112,0,12,<NA>,10:55:07.55,2025-08-01,10:55:07.55,2025-08-01,True,False,493.0,493.0,52.82,0.0,0,1,GRABFOOD,1,False,0.0,0,False,10:55:07.55,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15966,0,0,0,10:55:07.55,0.0,1,0,0.0,0,0,0,10:55:07.55,10:55:07.55
11,Manam,Manam Greenhills,15967,0.0,0.0,0,0,107629,0,3,SNR-SOLO,10:53:22.723,2025-08-01,10:53:22.723,2025-08-01,True,False,419.64286000000004,419.64286000000004,0.0,0.0,0,1,TAKEOUT,1,False,83.93,0,False,10:53:22.723,2025-08-01,0.0,False,1,0.0,TAKEOUT,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15967,0,0,0,10:53:22.723,0.0,1,0,0.0,0,0,0,10:53:22.723,10:53:22.723
11,Manam,Manam Greenhills,15968,0.0,0.0,0,0,101112,0,12,<NA>,11:02:38.617,2025-08-01,11:02:38.617,2025-08-01,True,False,1005.0,1005.0,107.68,0.0,0,1,GRABFOOD,1,False,0.0,0,False,11:02:38.617,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15968,0,0,0,11:02:38.617,0.0,1,0,0.0,0,0,0,11:02:38.617,11:02:38.617
11,Manam,Manam Greenhills,15969,0.0,0.0,0,0,101112,0,12,<NA>,10:40:21.26,2025-08-01,10:40:21.26,2025-08-01,True,False,971.0,971.0,104.04,0.0,0,1,GRABFOOD,1,False,0.0,0,False,10:40:21.26,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15969,0,0,0,10:40:21.26,0.0,1,0,0.0,0,0,0,10:40:21.26,10:40:21.26
11,Manam,Manam Greenhills,15970,0.0,0.0,0,0,101112,0,12,<NA>,10:47:22.38,2025-08-01,10:47:22.38,2025-08-01,True,False,2245.0,2245.0,240.54,0.0,0,1,GRABFOOD,1,False,0.0,0,False,10:47:22.38,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15970,0,0,0,10:47:22.38,0.0,1,0,0.0,0,0,0,10:47:22.38,10:47:22.38
11,Manam,Manam Greenhills,15971,0.0,0.0,0,0,101112,0,12,<NA>,10:49:07.827,2025-08-01,10:49:07.827,2025-08-01,True,False,1615.0,1615.0,231.96,0.0,0,1,GRABFOOD,1,False,0.0,0,False,10:49:07.827,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15971,0,0,0,10:49:07.827,0.0,1,0,0.0,0,0,0,10:49:07.827,10:49:07.827
